06A-COBie_Test-stage6-COBie.xlsx,21,44,40,28,18,Instruction:E17,14,Instruction:E15,1,0,0,6,19,0,0,0,0,4,12,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7,7,44,40
06-CDC-EQ_APOYO-180213.xlsx,5818,9260,11670,694,858,CDC-SD:G19,126,Macro IV:H11,8,0,0,850,11459,0,0,0,0,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,771,928
06 - Excel I - Exercícios.xlsx,39,60,58,36,20,Exercício 6:C14,19,Exercício 6:F4,15,0,0,6,27,0,0,0,0,6,18,5,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,60,58
06 Nong Nghiep (111-210) -2020 Lam Dong.xlsx,558,1095,961,330,194,120:C17,5,204:D13,3,0,0,154,715,0,0,0,0,0,0,14,64,0,0,0,0,4,8,0,0,1,2,0,0,21,21,1067,855
07-04-2015_02_28_44 pm.xlsx,140,235,161,165,100,CHEQUES ANULADOS:L102,5,Hoja2:AM83,5,3,7,20,70,0,0,0,0,2,4,3,6,2,4,0,0,0,0,0,0,0,0,0,0,70,70,191,127
07-04-2015_05_36_54 pm.xlsx,138,235,161,165,100,CHEQUES ANULADOS:L102,5,Hoja2:AM83,5,3,7,20,70,0,0,0,0,2,4,3,6,2,4,0,0,0,0,0,0,0,0,0,0,70,70,191,127
07-04-2015_06_34_45 pm.xlsx,138,235,161,165,100,CHEQUES ANULADOS:L102,5,Hoja2:AM83,5,3,7,20,70,0,0,0,0,2,4,3,6,2,4,0,0,0,0,0,0,0,0,0,0,70,70,191,127
07-04-2015_10_23_34 am.xlsx,135,232,152,156,92,CHEQUES ANULADOS:L102,5,Hoja2:AM83,5,3,7,22,71,0,0,0,0,2,4,3,6,2,4,0,0,0,0,0,0,0,0,0,0,60,60,181,118
07-04-2015_10_24_37 am.xlsx,137,235,161,163,99,CHEQUES ANULADOS:L102,5,Hoja2:AM83,5,3,7,21,72,0,0,0,0,2,4,3,6,2,4,0,0,0,0,0,0,0,0,0,0,68,68,191,127
07-13 vRC8.3.xlsx,16821,28328,90348,13723,13048,22:B17,194,22:B243,32,240,1710,3948,24380,0,0,0,0,1652,5855,505,1010,420,990,0,0,30,60,90,180,0,0,0,0,6163,6163,23943,29908
08-04-2015_10_45_32 am.xlsx,136,235,161,165,100,CHEQUES ANULADOS:L102,5,Hoja2:AM83,5,3,7,20,70,0,0,0,0,2,4,3,6,2,4,0,0,0,0,0,0,0,0,0,0,70,70,191,127
08 Census 2011 District Tehrathum.xlsx,168,504,336,108,72,Ind06P:E120,1,Ind06P:D60,1,0,0,72,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,72
098_EPIDEMIOLOGICAL STUDY_RESULTS.xlsx,3906,7785,7763,86,51,Analysis:D48,1281,Analysis:C96,4,0,0,14,3873,0,0,0,0,22,3860,3,6,0,0,0,0,9,18,0,0,0,0,3,6,0,0,7735,7735
0a52c65d8e97cb08d05749d796348289.xlsx,396,1164,948,125,88,JUL:E12,5,JUL:D17,3,0,0,88,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,160
0to20.xlsx,72,108,72,72,36,DE:C7,2,DE:C7,1,0,0,0,0,0,0,0,0,36,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,72
0.xlsx,16497,98982,82485,6,5,Sheet1:B419,1,Sheet1:C799,1,0,0,5,82485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
100ms.xlsx,5861,11724,14702,36,35,Data:BV3,2980,Data:AB90,1,0,0,17,5861,0,0,0,0,18,5960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11724,14694
10.1-10.31日福龙结算单(13)_10.xlsx,3941,6049,4067,630,401,8.6:T13,6,8.6:U10,4,0,0,245,3854,0,0,0,0,0,0,0,0,0,0,0,0,57,114,0,0,0,0,0,0,99,99,708,551
1016-zongmingsheng.xlsx,60,192,240,48,36,walk_1:U8,2,walk_1:V7,1,0,0,36,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,180
10.2015.xlsx,303,711,545,249,158,ფორმა N 8.1:D12,26,ფორმა N 8.1:D12,26,4,31,83,376,0,0,0,0,1,25,7,14,11,24,15,30,0,0,0,0,0,0,8,16,29,29,572,474
10214-0_57pcs.xlsx,2332,3389,10517,566,516,Calcu:T7,1727,Calcu:B3,11,0,0,204,6212,0,0,0,0,104,3801,9,24,1,2,0,0,1,2,2,4,2,4,0,0,193,193,1978,6327
10-21-trucos-excel.xlsx,9059,20050,17223,69,58,recuentos:AR12,3986,tablas:N4,3,0,0,18,11021,1,6,0,0,25,6151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14073,13238
10_2_night.xlsx,216,432,640,222,111,Vista02:C21,53,Vista02:C21,53,2,104,107,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,432,424
102_个别报表_2019年度_天禾软件_V0.1.xlsx,19406,41717,62280,15495,10526,未审报表分析:F42,92,preCF:F12,11,433,866,3493,27349,0,0,0,0,922,5258,462,981,422,867,100,294,393,820,108,222,81,162,76,158,4036,4036,29797,28574
10581_cc_vehicle_history.xlsx,13,26,13,2,1,AFV Inventory:C7,1,AFV Inventory:D6,1,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13
106010937_CDM_All_2019.xlsx,2,12,10,12,10,AB 1045 FORM (Merritt Campus):C15,1,AB 1045 FORM (Merritt Campus):C15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,12,10
106121080_CDM_All_2020.xlsx,3,11,11,12,9,Calc & Attestation:B7,2,Calc & Attestation:B7,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,11,10
106141273_CDM_All_2019.xlsx,5,15,14,15,12,Revenue:B5,2,Revenue:F4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,15,13
106150808_PCT_CHG_2018.xlsx,3159,9473,9472,36,23,CDM List:D2949,3,CDM List:C44,2,0,0,19,6311,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,37,24
106190525_CDM_ALL_2018.xlsx,3,11,10,12,9,Price Increase 2018:B10,2,Price Increase 2018:B10,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,11,10
106190568_CDM_All_2018.xlsx,3140,6285,3145,1363,684,CDM 2018:A11372,1,CDM 2018:A10506,1,0,0,451,2684,0,0,0,0,0,0,98,219,52,107,15,33,14,33,8,16,6,12,1,2,39,39,1543,774
106301380_PCT_CHG_2021.xlsx,23982,71903,47957,44,33,Data Export:P90471,19,Data Export:H12,4,2,4,8,47916,0,0,0,0,4,12,0,0,5,10,0,0,0,0,0,0,0,0,0,0,14,14,53,56
106370782_PCT_CHG_2018.xlsx,3960,11875,7915,8,5,AB1045 Rev Calc 060118:B3679,3,AB1045 Rev Calc 060118:B64,2,0,0,4,7914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,7
106410817_CDM_All_2020.xlsx,3,11,10,13,9,2020 Seton % Increase-Decrease:I8,2,2020 Seton % Increase-Decrease:I8,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,8,11,10
106420493_CDM_All_2018.xlsx,225,450,225,288,144,CDM's 2018:A16997,1,CDM's 2018:A17636,1,0,0,6,14,0,0,0,0,0,0,1,2,4,8,1,3,5,11,5,10,7,14,35,83,80,80,424,212
108_个别报表_2019年度_新加坡天合_V0.1.xlsx,18038,38202,57852,14985,10191,未审报表分析:D32,92,preCF:F13,11,433,866,3330,25001,0,0,0,0,914,5200,453,963,385,784,94,280,388,810,106,218,76,152,79,168,3933,3933,28993,27920
10912查處名單.xlsx,56,114,75,26,14,統計表:F8,9,統計表:Q14,4,0,0,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,47,26
10 - Conditional Formatting.xlsx,18,50,32,5,3,Represent Trending with Icons:D9,1,Represent Trending with Icons:D5,1,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6
10gen_stwd_pct.xlsx,3842,9236,10877,1044,926,Lt Gov to Voting Statistics:M42,17,Lt Gov to Voting Statistics:N13,4,0,0,832,9749,0,0,0,0,0,0,12,24,51,102,31,62,0,0,0,0,0,0,0,0,0,0,4987,6480
10k_oper_energy.xlsx,18360,36368,18911,181,112,op_carbon:A5,213,op_carbon:H35,50,6,271,4,17678,0,0,7,473,60,441,0,0,0,0,0,0,0,0,0,0,0,0,1,2,34,34,1182,1205
10年交易计划 - 20181001.xlsx,8609,16832,19712,101,70,10年计划-周:G1,314,10年计划-周:G1,104,3,269,54,13587,0,0,0,0,6,381,0,0,2,4,0,0,0,0,0,0,0,0,0,0,5,5,2528,2427
110_个别报表_2019年度_润港化工_V0.1.xlsx,19326,41157,63700,15453,10517,未审报表分析:F51,92,preCF:F59,11,433,866,3429,27244,0,0,0,0,920,5234,459,974,397,816,95,282,388,810,108,222,76,152,75,156,4137,4137,30062,28743
111 - 112 - 15.xlsx,6017,15055,16464,450,325,Q11-VND:I12,681,Q11-VND:I12,678,21,2187,153,12033,0,0,4,10,16,43,0,0,2,6,0,0,0,0,0,0,0,0,0,0,129,129,9100,9065
11.14.15 Carb WC3 ISST Plates-calibrated.xlsx,1743,2395,9541,126,293,Calibration:E137,1742,Calibration:E134,13,0,0,154,4156,0,0,0,0,130,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,2155,6847
11202_个别报表_2019年度_深圳金信_V0.1 - 合并版.xlsx,18147,38392,58199,15078,10252,未审报表分析:D31,92,preCF:F54,11,434,868,3346,25122,0,0,0,0,914,5201,456,969,387,788,96,284,391,816,106,218,81,162,77,160,3964,3964,29073,27988
11301_个别报表_2019年度_北京金科_V0.1-合并版.xlsx,18367,39058,59676,14942,10162,未审报表分析:D32,92,preCF:F13,11,433,866,3323,25679,0,0,0,0,913,5198,450,957,386,786,96,284,388,810,106,218,78,156,75,156,3914,3914,29136,28031
1.1 3.17. Practical example. Confidence intervals_lesson.xlsx.xlsx,45137,105181,60350,38,34,Al Bundy:C14970,14967,Germany:AM28,3,0,0,28,60213,0,0,0,0,6,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30141,15184
1-1-3-Kickstarter Analysis Project Submitted.xlsx,28905,57833,45452,35,27,Outcomes based on Goal:B12,9,Outcomes based on Goal:B3,3,0,0,27,45452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30
11.9计算裂变效果.xlsx,81,82,158,45,43,工作表1:C9,79,工作表1:C4,41,0,0,39,115,0,0,0,0,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,82,158
11. Co Daily - November 2018.xlsx,1074,2190,1472,1150,795,6 Nov:O23,8,21 Nov:E22,5,9,18,138,782,0,0,0,0,0,0,0,0,1,2,23,46,0,0,0,0,0,0,0,0,624,624,1339,920
11 - Excel I - Exercícios.xlsx,228,527,926,55,66,Exercício 4:SL4,24,COMPARAÇÃO:D10,1,0,0,59,530,0,0,0,0,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,98,132
1.1 nba pivots.xlsx.xlsx,26,43,122,19,16,Box Scores:F356994,25,Box Scores:F7,1,0,0,3,9,0,0,0,0,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,43,110
1.1 รายงาน BS PL CF (ฉบับส่ง) ใช้สำหรับปี64(2).xlsx,827,1471,2039,808,587,cash flow (Q1.64)b:L54,47,cash flow (Q1.64)b:L33,8,8,16,220,1078,0,0,0,0,5,10,94,197,29,66,10,28,43,86,0,0,2,6,12,24,164,164,914,738
